address,balance,NumberOfTransaction,lastTransaction,firstTransaction,NFTCount,NativeBalance
0x0130771a1394c0cd3b8116bb5d80915c7d688f36,37212.15,2599,2022,2017,250,16.1
0x22ba2baf58c66907475089f7bd416d99ea1cce9b,49462.7,3003,2024,2018,170,12.39
0xc56dc8c4a3705666bfd1c2b1fd9eab9e871d93e8,30469.94,2949,2022,2019,499,0.24
0x8815d977e7064cccc4ab65bfd2e935be3fb6189b,45830.6,59,2024,2017,157,38.9
0x9715483bba832678c0cb8f04f6ce840cf8fb25a1,31878.4,153,2023,2020,162,7.86
0xf5ce6c52108a03c0f881101ef48d203530abfbf2,30820.93,1754,2019,2018,228,21.11
0x8c314619ed4a889d567135dacc26b2aca833c7b3,61581.46,3360,2019,2017,111,40.85
0xe4fbba6f7a2b5acd92e80ba9fa5d752a040a4e99,95456.34,4334,2021,2020,331,27.42
0x01dc97694426b1b9d7c3ae7eb6527284b4f4583f,28115.59,1570,2020,2022,315,3.39
0xc5a51c0ad1200194536f8d6f4a63956ab932936d,25666.83,1782,2021,2024,238,41.32
0xbe7cf12ef9c4d00bf5757e4bc4aa0fec8208bf98,95922.52,4813,2023,2017,456,15.27
0x996891716bfa48445e965a0a86136b7a871da053,30357.48,805,2021,2019,291,23.29
0x5e540dbe20343d5c10f3e04bc51383f9c241ce7c,65238.37,3754,2023,2018,458,28.28
0x6c67ab4bafc2609438b2ca990e894228df662794,82167.39,785,2023,2023,54,12.95
0xd9182b2d4b69256ea29ced3ebc1c89e2dca1d454,64463.15,4802,2020,2017,130,18.91
0x0aa5a19bb417791895516d8c200e3914a2606981,16785.97,3148,2023,2018,293,7.76
0xf78afade9a716f78fd76c3145145e33405fad15a,95186.63,3577,2022,2020,343,6.02
0x6c356ad1ba8f3b1165f2f902a3c59cf25cef2c1b,43821.69,363,2022,2021,156,17.51
0xa341cdcb63c34e42695b161b7a7a89aea4ed812b,25824.34,4037,2024,2023,474,12.83
0x214556d3cc88ddf2790e796730b07f0a44174ccc,1088.31,1801,2024,2023,206,23.8
0x32c629115db2522f5da34ce7a5fee86f54e5dd37,58328.02,2167,2022,2020,55,5.49
0xe3a99ed8edc1e7985092c7c2dfae6a9a3a4bac61,9248.55,586,2021,2024,73,39.86
0xe99d69f45a67b3cb4f48005985ef650f475c7953,99953.09,2281,2021,2020,429,20.57
0xcbd413558d2d0cf45545b15b273917977fc21dbf,92219.64,939,2020,2024,480,36.24
0xa7c2e3759b10aa64e93b8a6779de7ea0f85bf716,73599.31,2657,2022,2020,423,39.96
0x56c46db98308cbd2a59f95b90218056eecd48b85,90085.43,311,2023,2023,248,33.59
0x409bd81611a5dc84edfa8287eb05655dd6ac4f0b,73897.28,189,2021,2019,195,23.85
0xa0c99beb38579b8778d81110e0c93dc4c296a69d,86685.29,3290,2019,2018,258,1.96
0x58733af3c345832636aac06f661d00573bcf9ab3,84345.68,2825,2021,2020,358,29.49
0x014828a508543087a620b59ad5af09c149e742d4,84619.59,1383,2024,2019,432,45.15
0x7b62470ad62730e921d4a66f0d0671668ea7466f,95740.81,1394,2021,2023,89,17.91
0x0556d11f86cffa43cd62740a4f17e297e96b8b27,56085.06,4788,2019,2020,191,23.4
0xae2ba749ea59fea02ae28da70aad08f101d7b5f3,36670.8,3844,2021,2023,22,36.91
0x661583a86e9e9b2afcae2a6b159fc8c7cf7783ef,5865.85,1224,2021,2019,27,13.99
0xa124a21f329b66e68892398c464f6a9e09d91d4c,62508.11,4573,2020,2023,446,18.2
0xce334ac1c5cb2c3cd844b3e0b0544e349745631e,38560.34,3638,2020,2023,284,28.18
0xe0f779416aa6be2653a655ffab4fb4b82de173fd,54251.51,1393,2022,2021,415,27.66
0x379ed1b68008f9c49e548f8a4a347374dbc0e5dc,85500.66,1189,2020,2021,305,9.2
0xb927705303c0aa5cc0d8b5a053fa8e27e3e59eb1,65531.43,828,2022,2021,412,25.68
0xb5dbfe0c3bfe35f95df7a02b155e22488ef003ed,14749.67,1766,2020,2024,419,19.8
0xe70d381adc3e4e1320a05f14e092783f8b26d918,33019.27,3342,2024,2017,96,10.38
0x3822bf964b42d4fbf67c044cad221fffd96e73ff,13239.47,752,2021,2022,491,0.24
0x241e2dd5f1624c03a269bbd000fe83376b56b89a,84227.43,422,2021,2023,126,33.94
0x1dcf09bb08e7309157ba2122e8284b199fd6b3a4,24477.0,4527,2024,2023,170,40.89
0x792edb2caebeeed7daba3d44b0c7528f0e4ceaf5,45123.17,3604,2022,2021,455,23.48
0x40af196e07924ba29ff4e63a395959df44cb98b1,94804.87,1130,2024,2023,368,24.34
0x496b231f25179e40e84013afa6fdacb423c00df9,96192.45,3599,2020,2019,226,39.26
0x85aad7ed96dda83e4415eb9d9a8670f7b85e37cf,35907.57,2520,2023,2021,3,29.93
0xcaad1be83e3d45944b64321a11fc2e2a7129d04b,35829.83,54,2020,2020,123,47.55
0x65f319e6cdca326de2efceb4f65d5450ae43a623,27818.66,661,2021,2020,368,40.46
0x9093e48836bd0aeedbcbaa0b0e68dfa1abccf3ad,81581.73,901,2020,2020,379,19.06
0x604d7f109f6be8d9c5c6e841e06780b8842603ab,85279.8,3373,2021,2024,494,30.07
0xde1a7879fbe146f341acc904be2ade12ea6db7d3,92825.05,2188,2022,2022,183,1.37
0x9c131d8c4b5e7a853b8e797877bf00cf7392d5b4,90882.18,292,2019,2022,414,10.6
0xbf939aac3330d9b44d5bce81e48706722f0b93f6,88748.84,2533,2024,2018,105,38.65
0x8732aaf4f26f8c10875c1bc2e3f286ffbae51722,89269.21,4171,2024,2017,138,9.93
0x74404d78da5e6ee5083847656235838c1bdb5ff3,10621.13,4641,2023,2021,15,15.97
0xf16e2da37b674a4c3665a7b49e9b9f7b463249f3,81463.02,1192,2019,2024,178,49.34
0x202dc55b496ac9099323fdb2aac725759e772a2b,69395.13,2819,2021,2018,85,2.44
0xd6eda4b816e355c9772ec7cad8b112d0b451e86c,53284.23,445,2019,2022,25,44.12
0x0aec26931ee1dc6d183fe3d8d2c7cec099daad12,32052.33,2435,2021,2019,342,43.46
0x16004eaad682f588504af134ace3d801cae7241a,25043.83,3581,2020,2020,346,30.66
0xd101365f886afdbc15913fb60133f088f0ba4b8f,31932.65,3248,2019,2020,451,28.96
0xb1053ba866e26147d69fc6154fc8eaef8ac50e6d,63846.08,1774,2020,2017,78,17.52
0x0b07f78000553b12d80f8a1c57175af03e7041a7,36856.25,898,2019,2018,432,29.8
0xe717058bd0a8f0684d2ee3a9409725eac7778cfa,1294.66,2010,2021,2020,228,38.33
0x6e220de9d7fb33be563a5ce329f01027cddacaeb,55883.01,820,2023,2020,435,39.22
0x120097ad34bb9893f546c51510d1a1e6f3896712,8357.71,1731,2021,2018,272,20.06
0xef20f91cb3bfe8e552c39d1f4a17ce1844e43f08,13039.54,4706,2023,2019,493,13.27
0x44bb5f39269466cd3d0fc2bbe2a9209d8ae77f52,18192.37,584,2023,2018,264,44.52
0x9fd61afd8f3718630399cb3c413e8c8bf344bb37,76722.74,711,2019,2024,145,34.25
0xb59dfae74639e049f4748918d8b967842e19a28c,56598.14,3734,2020,2017,269,24.61
0xa65e5e731eaee71d5e809eb56bb0e221f81ddec6,63286.54,3381,2022,2020,248,40.74
0xfcd2c1edb894bad1e17fdfd6ad3e9bdc2d6a567e,67115.8,2113,2023,2021,278,43.24
0x503eb90e82890ac8b28e3b0a9da08fcd362fd724,47370.21,640,2022,2022,183,26.12
0xe96829004d575920ff955f287f5c17ca61db8995,21962.9,2104,2023,2024,232,11.81
0xe6837baaaca361e14e5bd54f84f20b5c25ce7855,70676.99,471,2021,2021,389,49.45
0x80f26ede27541b5bd34838fdeb16383ca3f5f0f2,71420.15,3471,2019,2017,485,45.78
0xc39aced142df1dceff37a3dc710758032952bae4,77218.87,1627,2020,2021,418,3.19
0x473eb433090a49bc564a291f0dd872e5b70d3ced,87296.8,3584,2023,2017,140,29.57
0x8f6c59fdf2258173cf65e40f8481cc06ef2aa058,44322.59,4049,2019,2022,400,11.9
0x64fc76527382f4811cbbe608e440ac1678d1612b,60775.13,4036,2023,2017,450,0.13
0xdd0a3a451d37a986a3c4c03674107ed4873c35fc,28089.39,1913,2021,2022,190,5.04
0x0a84939e8c48353ae59eb98bbd9f761d79750cc4,99524.35,2123,2019,2023,11,23.6
0x63b04dcdafefd94ad82e374aa71adc622f3177b2,55865.62,532,2021,2022,18,39.86
0x0fc6571da2920ee2854ad7399bcd0ca1f722ff98,53448.38,2325,2023,2022,243,27.1
0xf3e576cc4c5ac5b99b0242b19f4215a4cff61539,65854.98,2669,2021,2024,378,28.14
0x3c037358e5e63b433362a86db0dc31a4ff103979,92051.25,4174,2024,2020,34,4.99
0xb0a71b3bca8fb0a2a0af0756b9e533010b51bd77,96979.49,1355,2023,2022,473,38.05
0x705c181f1b9211fa28432ad8caf4a0bd9f987845,48626.85,1312,2022,2020,211,23.04
0x45782ece0ff8ba3f3c83e77d39ff01030d163f08,13316.23,1473,2019,2023,157,13.01
0x1be0ac4623cc033815e44f1c20d3ec80048325e2,87052.48,929,2023,2021,353,37.88
0x388f1aef1e0062923435f62b2c14158a4faa37cb,26489.73,2719,2022,2019,228,9.39
0x4a292d6089f06ca4956605c866f5ea46702a8c3f,22745.35,137,2023,2018,435,16.72
0xa33b8856257559a85f1dcbc2a4c824ac8e953f34,31144.2,2445,2022,2020,203,9.65
0xc64e133c6a791849b5deb7a6785fb9b3ca91aba2,18826.29,4484,2023,2017,211,6.47
0x43af04c8dda06adac4296e73c67468664e07d826,33794.43,2149,2021,2020,495,3.03
0x62b8d087244a4ea2eb8740d0211fc4ef7d219df8,48799.22,2113,2019,2021,160,18.28
0xadadf76300605c88e711453f8f3ad219a37518f8,82967.65,2665,2019,2023,436,13.19
0x10dd9a3b5e3d56133bfd16e5ad86e836c31403fc,28282.96,2952,2024,2019,397,21.7
0xe009857124706d32e1d12baf3ee6b3885f11f2b5,28330.0,179,2020,2017,127,35.65
0x8acea67529a99521d494825bdf58d22dc6a05ab6,8133.22,3271,2020,2018,484,9.78
0x0476b70ec55298d8db379e44ac9b63ace57f0e07,11035.28,2021,2022,2023,199,39.95
0x3eb06fd69175b44cfc1191257f087890353c7356,18561.47,30,2020,2024,442,23.11
0xdba191967ffe7a41a3fe666f1b4df194048975e5,58520.08,1341,2019,2023,19,33.41
0x660fcfa1396e2ec67fe973f7248051fe1591468d,49077.31,4619,2021,2021,167,23.92
0xf39f8c46a0085fe679ee634416b3f4faf9d7b9d6,31714.21,2218,2019,2018,230,10.53
0x997b649405a620e4221f4c566ee341c728cc1db8,40708.8,2419,2021,2021,48,49.28
0x2d90fa26e8630882ae2c8eace60fc84cf3cdabaf,33542.67,2941,2022,2021,206,43.2
0x1f806bab8c2548e006aede35eb1a930ebfc3f407,57294.5,3968,2024,2020,35,14.52
0x3a1db4965d8680a5a4655858a1a1dac24a54a741,50044.52,2049,2023,2018,245,46.44
0x71395fc56fca646ee3361b92dba9faa47e63b1cc,15459.01,2640,2022,2021,212,26.93
0x863b3ed234d129224f4a78e43e91a108dca44dcc,76646.76,3958,2019,2022,421,25.62
0x07ffc5f858241161f3c661a9f8a81bf2ca936a22,82029.62,4659,2022,2022,294,22.39
0x0fdf701474068ce797b1988e621fe8eb339076bc,78163.78,1157,2019,2018,43,27.82
0xa044eedea1ddd5cec975288843c7727fea7d7d7a,51266.71,828,2021,2018,297,2.81
0xda207a3d2c90e3faaff9fc450a09d71826ee3f22,82126.8,1984,2021,2023,305,4.01
0xef68486a43e5de9c2293d90e0b04c7713d10ea3f,42049.7,4149,2020,2020,24,14.47
0x0b0db5fbe566446b62d8271df06009555d6b699d,86369.13,951,2019,2021,249,12.77
0xffb25545eed83671cb82673f0ebe3e7da5b3a448,98826.33,2058,2021,2024,341,29.11
0x4c0ac421779786c964d86ed213fa2b31d1002bd6,49504.99,3989,2023,2023,237,11.43
0xee39163d35414a398c28b80fc1cb7cab0f1cf522,97246.98,3388,2020,2023,198,3.54
0xf727fe0c8d3d85bbe18c1228860fa2c09380544d,41829.15,2645,2024,2021,188,14.06
0x1379888429822112f82259e0b35b5d32d1c5a0d3,36839.5,2460,2022,2023,236,11.56
0x4d4308f0cbf4f324b71618bb803f2066593ed5d7,10131.49,1002,2021,2024,209,3.93
0xf8a6fef41e3c78de7a2e6661fa7209220deda75e,72153.71,1062,2021,2024,475,42.87
0xbdf6df33c8b9770ff38f5a97e6c906e4b674453c,71235.34,4903,2023,2021,470,29.82
0xf29318b33db49ee01b65492b53bcab6144169d6c,50467.52,514,2024,2021,355,35.1
0x4e354b3b5a46d0f6ee41a96ffd788eca514a5706,63101.29,2411,2023,2020,129,9.94
0x1d7780719f5f7cd9274db94096aec46b41629ed5,51384.12,4889,2019,2019,196,4.78
0x402a8dd3ae098ef6b7ea5f8e96ebbbd962df2ea3,81009.87,2116,2019,2017,437,11.86
0x6fecc8303e7fdd3277cc0d8817346c8ac8218b65,17150.26,4177,2024,2017,288,40.78
0x77b41922b6d2251970b027a6113ed562689e0bf6,25459.16,1326,2022,2024,71,28.99
0xe064796cfb6153156235a6382627fcd49621a768,94971.19,3476,2019,2022,2,45.12
0xc1a03ae8b0119d83e254376775847c1ae75d4f75,85438.3,3383,2020,2021,419,10.28
0xcf8e9ea06fcd96475f1397113061fefd45a491f6,63282.09,4658,2020,2023,80,47.73
0x454ac42960493ff4038cbcd1c040ca4a2edd5e44,68543.26,1714,2022,2024,70,15.65
0x597d7abd04a492590ac990780a19f4abca8babb2,8956.94,187,2024,2017,125,40.87
0x1484f332b735ba45e27ba0e24295dc63620d19ec,21034.93,156,2019,2018,304,3.45
0x890c9b0712ed88e049d496adaca175f6a9aaf2ba,84918.3,2094,2023,2022,107,14.85
0x3c2dfbee17abbb54c3df03ac27997a70bd1ffd31,77148.9,3581,2020,2022,470,20.83
0x1ae8ce2c107cee16a63f064c418048a34d5f58e7,12223.35,1099,2022,2021,181,40.99
0x8013c6ee83aa1496de0cfc09c3baeaeac6fec32d,95047.2,3630,2023,2017,257,48.2
0x451b41b422b1bb4a1dee6cff7ec58d5af20cf662,44548.64,3600,2022,2017,318,5.63
0x89e245de78bae23c67a78f20d1f498ff532e10e9,44255.25,585,2024,2023,351,49.27
0xd9ae05530c226fcf0d96a514970d33873766868e,49337.25,3441,2022,2023,99,7.26
0xa73fb88bcac7329b952d5ec7e238600c5253b63e,31571.84,1749,2022,2021,96,24.04
0x92478f5d0ac2455c33924f04f8ad4c7650617456,87083.44,2306,2024,2018,262,19.78
0x12244058146d92b891d986e7984c9737f78bcd6f,5487.92,842,2021,2021,120,1.49
0x70b6c212d124e8114c8a395c9135fd648166dc4a,46641.21,1362,2020,2018,57,5.39
0x783a04ecc9cea17e5905ad674ff21ff1f16c7dd7,36241.75,5,2021,2024,472,11.84
0xc5c6ce199f24b8bf23f75dc208bc32209f09e39d,93202.09,1903,2023,2021,432,17.1
0x081c0da673a2bfcd9933a104e4d943fd2e8140cd,34089.34,4202,2019,2020,445,45.63
0xca34cf162e4930f121473d6619acdaf245e0cc57,37891.0,505,2023,2021,371,35.52
0x4cfb2b8d1824aa7eb10704340e4960046b802a35,50113.86,3739,2024,2018,240,39.09
0x65d8ed2efa007ecba592599fcb57b677e38322ec,10995.37,898,2024,2017,16,14.58
0x8a4cdef8327437d41c72968df7e51a54a6077dce,27081.73,945,2019,2023,256,22.74
0xdc6687ba2b5224b0d6fb1e6bfcc17553c3a8b64b,92500.26,2810,2024,2020,465,36.6
0x6a6c4394e85f4542fe0ef37b68630f1179b30717,5219.21,1545,2023,2021,292,1.07
0xda7e6360f6cf2bf93c102d6f92fd90aba1683fe9,56828.55,800,2023,2019,459,18.74
0x3316a0a17093cbe8f0c40529921cfe5233056c92,88626.99,1227,2024,2020,170,27.11
0x83f8ea62f238cb16f6b27ba3a08691c89d3fea0d,78493.38,3257,2021,2017,423,31.91
0x2f55e9e9cb24ac80f056a41a6803f12f2cdcb0e9,92532.33,3508,2022,2018,336,32.23
0x07f40896b3a66d33359b354fd26667afaef2937e,57178.31,1198,2024,2022,371,8.47
0x9ee4e4b03638f549c651dbccbd6ec8aec8bbf416,73016.66,694,2021,2024,428,49.97
0x10e57fe370e309b2a44f40fa5bd520af3b0885cc,33337.45,2616,2019,2019,35,13.55
0x4a8deb660bdd7f8cdf1d9a2fcc42894c88b5d806,41475.2,4907,2021,2018,291,8.3
0x6f364368de7e374eb885c4e8704b3c8774ae0d67,11368.04,1027,2024,2021,474,34.29
0x2e3a681ced2d21f86606cdfe9a009a7ae88e178d,1219.45,4777,2019,2024,444,47.41
0x30764e914e92297748e41c38ad2d965c6f90f7b9,9104.61,1679,2022,2022,156,20.84
0xed45230c0a7af90bc291e95eb6469026da04e27b,72569.37,4061,2024,2020,250,46.72
0xfbc8bb7313e1603fb0208d4bc6fd01913992d783,53934.46,2742,2024,2022,311,29.25
0x174af42aba2a206c4d25ddf5e159d9a161372d22,22962.81,2742,2019,2020,493,18.16
0x568af2e9973bb0b857c7d780a29c69b1cd1c88f1,54962.07,2798,2021,2021,4,42.81
0x43adf80cf6caf300cfc1263962bcb4db1392cedf,64459.39,582,2019,2020,295,49.82
0x44b47b0eaccb4ffe22b2c1903e7d649a1c024f95,97977.2,1150,2023,2023,259,0.93
0x47e437493d8be9b15966a4654ea04e61734c2ef2,19668.88,1300,2023,2020,471,20.93
0xff1a945922a3fdd593f4594f8dbe39604783368a,97728.82,4801,2020,2022,390,26.58
0x19de78e88f48177cde0e2f72af4aa78c8d155c97,97017.55,2919,2024,2020,316,5.44
0xc247e73f9402a8fc3dd0ca03942d16d003a2f431,64171.31,4339,2024,2020,266,25.05
0x9dd5f59224e929090eed1438d01f462351a26798,3002.69,2322,2024,2024,60,1.1
0x1b80c29d3f06a1bd24049470f57230eccb00b887,51890.09,3220,2020,2021,167,32.72
0xddba042f0b31c34c5738f40a7c3fc2554e19e304,3323.35,4157,2021,2024,83,5.79
0x813b34a0244216dd41db2476396aa5f8602d38b0,71986.23,4214,2021,2019,52,16.94
0xe3c9e868ed06dde458bc6cce98becb976a4ca759,38881.1,97,2023,2017,314,8.3
0x0f7cf6f28dfe800c0f16aaaec6505a72c3bff74e,94287.76,1485,2019,2018,188,22.06
0x16e8203c1e21b46c05dce437e0cae550d170fa4f,3859.95,1598,2019,2020,65,9.81
0x1ec9745cbb38269f2b78d8e3b17c9140cd227eff,21178.27,4876,2019,2017,355,25.43
0x68cbd12595b52eba5b64c5891f69c4c3458a72d6,72689.49,4331,2023,2019,29,36.78
0xce0a65acb4457bf461ac4ab7bf58cb592376b39e,80806.27,686,2024,2022,91,40.72
0x7d8bc615c05ac14ad992e09036552466ee082d3c,74837.94,3257,2024,2017,75,21.59
0x4d6fc88a67d52777f3a4a266c62edd610ecc4044,8517.95,294,2020,2024,103,45.47
0x02ff1f84a9474326322c42fd982b0f856381b2f1,89051.62,1895,2020,2024,24,30.51
0x489ed93cd305953cd5fd4f1efb019eaf94692e8a,46245.59,4037,2019,2020,137,22.63
0x154e2f2d07ee40251e53b50ee330c20482f12eec,50946.2,426,2020,2021,52,30.98
0xa05bffe73901328957587cce9c71d8045582f241,30885.59,334,2020,2022,241,45.24
0xfe37574e41f9fb1fcd504c200b80fd4e54b31013,82304.37,1006,2023,2022,400,40.97
0x021f404f12ff4ec8467cf708ed869eeded82dafc,84514.81,4292,2019,2024,92,29.48
0x9063212bd549f0aa35988c3ffb8633187ddd3dac,16716.38,2307,2020,2021,256,9.48
0x7d0555725764db89a898014b3b5fc1cbe7b39aee,5539.83,4656,2020,2021,57,5.29
0x3d12450a18ffa5c766f87b152955dc702608d893,15315.43,1372,2021,2017,432,8.32
0x56ceccc6bb3fe59c4ff9727b39d80ea0164efac9,15000.87,3846,2023,2024,406,38.63
0x5ab28caad688dc6dbe47dab6dfe3539c533674aa,92889.63,2121,2024,2017,15,24.9
0x659f4888fe1f38c98d0594454ca04204ef4648ea,91250.88,4321,2019,2023,77,49.26
0xd78735487660bc8110f79142581653879f788332,20104.97,700,2019,2019,21,3.95
0x1e290b81cabb4931fd6cc34b80d1358511e314aa,19146.39,2825,2023,2022,153,7.01
0xbe74868390abe60e5affb50d986e9981fafc2932,64114.3,2892,2022,2022,322,38.0
0x571423ede301865a763bfd14c6abf9bb9c219da4,32963.5,4335,2023,2017,102,11.53
0x2a3d87952fe8627adce21dc9ec4702924572b2bf,92387.24,4440,2020,2020,239,8.62
0xbe2ad747092efca3d0f3a24dbe52c8f8d3d6dae5,90498.76,4087,2024,2024,190,37.66
0xb43565c6fc7c4961bb8611e42ccce8ece07debe7,2869.13,4070,2022,2018,343,45.25
0x6a2ebc7976c30ab764bce83806e007edb7470f58,94483.97,2823,2024,2019,174,2.07
0x88caee1212412dc2ee497196b8f43af39d9f6847,22835.18,2717,2019,2019,236,17.65
0xeff99de06beee5e8ba78e201f948032d625efd30,46425.8,3087,2022,2020,397,0.52
0x7bd51633cd35d74cb982f090a20a04a4f6139985,42394.91,4826,2020,2023,334,48.13
0xc275364a0f20a03b1c0f1ff60b9db2e1cd101c6c,15561.5,2099,2022,2022,90,44.09
0xfa3451ce821927ace8275f0cff88e1111cbad317,32070.27,2591,2022,2024,413,31.66
0x48648b2c2bd245f328e2d2a9f4e3a555ba6a9afa,85935.17,2058,2021,2023,348,10.99
0xb9d7839b15b9aa9db1331abf0aa2f813f1bc2f2a,3633.51,4140,2019,2024,107,42.78
0x3030f3a84899e447cba5583e6bc10db592afce99,76108.82,1566,2023,2024,74,4.15
0x37bc2f09012f1d3d03b381e5994f788e81fc205e,52173.18,1346,2019,2017,308,30.63
0x55e153ca56b2029d445a651d7c4a4ce2f7163cfe,16367.92,4385,2020,2024,253,40.82
0x6e54d82c73dd50f556efd4accfaacbe16df55151,79841.22,2311,2023,2017,297,11.5
0x7eddf485e59d340d9b93711e189c82dfe27e53c3,77819.34,3674,2022,2024,194,35.76
0xd99a60f4d7537989e2b045a3e7c84c42f8d717fd,62016.44,3866,2020,2021,87,2.84
0x01d92eb6bf79f1b1dd308f613594e3794a96321f,80438.63,2370,2024,2017,309,9.02
0xc6b42ac34be71e06717dfc6f44841687bc3829ea,34740.73,989,2019,2019,211,49.39
0x87a3f34daf67c26db5a6f8fc4b9c846dd2060607,25179.88,4020,2023,2022,487,4.1
0xb8471566dcea39de58bebd0b9a05082566a340bd,28718.17,1927,2024,2023,256,6.64
0x0c48b18bf140580f38044d073f7751a3f7373d93,45784.96,1171,2021,2024,206,12.1
0x7ae054a149c5fe6c8184e3a02d51c5a823d3464e,56030.52,1153,2021,2021,270,10.31
0x5443df7029f6fb89149c29013728aeee2ad6e8b4,71974.97,207,2024,2021,356,49.77
0x202e4bf3703b28e5c2815e9fa0bc0a998ccad45e,94743.24,1575,2021,2018,227,14.77
0x5bf4860dd3c7b248c1ae62dbf91ac01eebe1999c,24477.52,2316,2019,2017,68,17.44
0x208e5b1a0f3e5eeadb86c147349c37c7dde17e7d,48602.37,983,2024,2018,495,25.26
0x27604339e718ce2bfa0d8609646215aed7adae66,93298.24,3741,2019,2021,447,9.84
0xe1357ced72c789829c236f8ae6aa67fc498053f3,48020.6,3846,2021,2018,160,17.33
0x2014b24d020f552aef5b32efa4c20e3e6b36ff14,65466.45,2197,2022,2019,95,40.52
0x06d44e485f4e79370a779289ab9d01dec41bc65e,77059.31,3667,2023,2023,468,27.42
0x01aa03475f45f8700819d9236fa691e9984abfb8,17015.73,2821,2020,2019,303,38.88
0x57a8aedaa5f59ce9b321ba972c1fa8cbbfd9eb6d,93620.33,1894,2022,2024,305,32.95
0xd5651a4c8f5c3860bb48c23f4adf9c83266df4d1,11369.2,3719,2023,2021,195,5.39
0xb7b9924c6f1b20cf2bca856772b4d92472cb1bfd,78697.07,4120,2019,2024,376,6.51
0x4abc71e499ea01bfc1a78df49f5c89fbbdf64ab4,56061.56,4600,2022,2018,158,8.57
0x9cccb02eab4631e2a40df19c196ef2efd57084e1,19839.14,3820,2023,2023,3,4.8
0x7149037cd6d1159cb2a4abf9c7f06e6320b5e90d,68122.7,3595,2021,2017,335,47.74
0x7941730fe8d235548453a39768188b153c2d1ba9,86866.6,1761,2022,2022,183,32.93
0x1c9559f0a3ce8c04fca3a87d7b1b829ba605ea90,20440.34,4170,2022,2022,202,47.23
0xd0431328a1da43a4f92e856d596b2fd09570e54d,6893.47,1681,2020,2019,499,49.11
0x399d914edf8a6b011f37f8c23a0b78912ff975a6,64002.42,2149,2024,2018,239,32.54
0x005238e97d3be510085d93be24505470895844ff,8397.25,2871,2021,2018,174,8.24
0xbcf38e7fa50f27fcdae071b2eed6b2b02c404b0d,99919.35,181,2020,2020,258,9.52
0x0ec622b36dfa7a36e37dffef58fd0c43044a7175,24793.69,1429,2024,2022,283,9.85
0x9dd5f7b8f05c923a0aaca52a76bd81443a9dcde4,84450.0,1479,2022,2023,281,1.03
0x0308d286930ce9b44cfde5aaf148e361964781e2,38667.26,4914,2022,2023,481,36.61
0xa006d1e1843b09949beb96d91062ffc564b687a6,2001.06,1495,2019,2022,484,27.63
0xa81b06ba1dce81ec754deffeb4e3583a12e9926c,12797.45,4827,2019,2024,61,35.05
0x6de1a5e72f007955f83642b13760e5ae3516d3d8,76360.59,4811,2024,2018,245,34.72
0xa20f3eabfb180d0f5c2708e032475244795ce442,18624.99,1103,2021,2021,166,31.27
0xa2e17dcfc8f304e0d8a735e762885747a86eb57a,24394.25,1683,2023,2022,117,32.39
0xda8c4c4ccad4511765a2ee8ac433259ca1630dae,64250.73,4183,2019,2019,27,22.01
0xc82bd10d790f7409ab8a394d748fe83f2ba0ec5d,88777.31,2979,2024,2017,175,36.83
0xec23960440676f9db20c652ba39e9fc5f89de4c2,59959.33,2685,2022,2019,194,5.95
0xc1cdeafe07c468dec179951e6512eafa725b1041,52015.91,3645,2022,2024,94,33.56
0x75e243e32b0ad5f0825f163097d5ad994e16b1ab,47626.42,1403,2019,2017,88,39.62
0x726de865ef7c5aead1cfb27124de64f996b7e74b,13185.43,1770,2019,2021,213,47.29
0xd0e738b1c67889845c07f8bdada147b0a6b0a6d8,73089.12,1313,2019,2018,119,31.46
0x98ed79ed1c3d5888edc4a8fdeb7f7c3428f01da8,43881.21,2235,2021,2018,453,37.61
0x63fa92559c718f3df938af2ebd605ec3550799c0,32853.62,437,2020,2019,239,25.25
0x587b3304b8d40985c273bdd868d7e5b820c32676,5238.37,1095,2021,2019,462,17.74
0x6e9971fe9a97a655c20bfa8b19d0fa218caaf3c9,61896.29,30,2023,2019,372,32.11
0x43895a17233336ea67361eee72e6380ef37ed001,14485.63,2256,2024,2017,237,1.01
0xb27d552d37845ffbe8689dc82b224d7fd2b113b4,83829.26,3314,2024,2024,51,11.93
0x52bd0bf95e84a70f270c70c48e28dc7669e8b655,88670.64,4756,2023,2023,399,3.37
0x4a225d73f8efbdebf4881d5249dc98efb8346fab,6808.48,2629,2021,2021,213,28.92
0x81c16605ab5f994940b2ee7eeec3ba242ac103b8,74173.62,1914,2024,2023,394,18.11
0x9a7172440bdab821f276c562bd9f30d23949bbb5,48571.0,2130,2023,2019,69,10.26
0xf9653ba06d1900aee1ebc8c04a338f59a2859d61,96068.35,4897,2024,2017,309,42.45
0x99e125ae5b10a22152b9f663f0702b913d2adfa5,46184.07,2629,2019,2020,415,9.6
0x1ddab967cd3ac7a64d0bab8ba1e480d2398852eb,96517.62,4659,2020,2024,83,47.99
0x9581c56cf220a4690be2661eb06b95720677e184,73030.17,3429,2023,2019,297,44.04
0x2dbfd4bff89a995021225cd14541d59d04bd60f8,72344.75,499,2023,2019,343,33.81
0x31d82231d69ccd4ca504f7d12842742186d2bc92,5363.54,2081,2024,2022,138,28.51
0x09da67e7984ce66a7813ab02bbdb748c782ec26f,64694.33,470,2023,2021,93,0.65
